가게이름,카테고리,전체평점,평점건수,리뷰수,영업상태,영업시간,주소,지번,,연락처,홈페이지,리뷰작성자,작성자리뷰작성수,작성자평균평점,팔로워,리뷰평점,리뷰작성일,리뷰내용,리뷰이미지,
왕돈까스,"돈까스,우동",3.5,"23
개","23
개",영업 중,영업 중21:00 까지연중무휴월(11/3)10:00 ~ 21:0020:30 라스트오더화(11/4)10:00 ~ 21:0020:30 라스트오더수(11/5)10:00 ~ 21:0020:30 라스트오더목(11/6)10:00 ~ 21:0020:30 라스트오더금(11/7)10:00 ~ 21:0020:30 라스트오더토(11/8)10:00 ~ 21:0020:30 라스트오더일(11/9)10:00 ~ 21:0020:30 라스트오더수정제안,인천 미추홀구 인하로 인하대점91번길 6 2층 (우)22207,용현동 187-40,,,"웹사이트를 알려주세요
수정제안","
잉",22,3.3,0,5,2025.01.27.,단골집. 저렴하고 양 많고 음료 무제한이고 매운 소스도 맛있다. ,,https://place.map.kakao.com/20644270#review
왕돈까스,"돈까스,우동",3.5,"23
개","23
개",영업 중,영업 중21:00 까지연중무휴월(11/3)10:00 ~ 21:0020:30 라스트오더화(11/4)10:00 ~ 21:0020:30 라스트오더수(11/5)10:00 ~ 21:0020:30 라스트오더목(11/6)10:00 ~ 21:0020:30 라스트오더금(11/7)10:00 ~ 21:0020:30 라스트오더토(11/8)10:00 ~ 21:0020:30 라스트오더일(11/9)10:00 ~ 21:0020:30 라스트오더수정제안,인천 미추홀구 인하로 인하대점91번길 6 2층 (우)22207,용현동 187-40,,,"웹사이트를 알려주세요
수정제안","
고은찬",45,5,0,5,2024.03.06.,가성비 킹왕짱 ,,https://place.map.kakao.com/20644270#review
왕돈까스,"돈까스,우동",3.5,"23
개","23
개",영업 중,영업 중21:00 까지연중무휴월(11/3)10:00 ~ 21:0020:30 라스트오더화(11/4)10:00 ~ 21:0020:30 라스트오더수(11/5)10:00 ~ 21:0020:30 라스트오더목(11/6)10:00 ~ 21:0020:30 라스트오더금(11/7)10:00 ~ 21:0020:30 라스트오더토(11/8)10:00 ~ 21:0020:30 라스트오더일(11/9)10:00 ~ 21:0020:30 라스트오더수정제안,인천 미추홀구 인하로 인하대점91번길 6 2층 (우)22207,용현동 187-40,,,"웹사이트를 알려주세요
수정제안","
아르르...왈왈!!",60,2.8,4,2,2024.02.20.,"양은 많은데 냉면이 좀...
돈까스는 물리는 소스 맛 ",,https://place.map.kakao.com/20644270#review
왕돈까스,"돈까스,우동",3.5,"23
개","23
개",영업 중,영업 중21:00 까지연중무휴월(11/3)10:00 ~ 21:0020:30 라스트오더화(11/4)10:00 ~ 21:0020:30 라스트오더수(11/5)10:00 ~ 21:0020:30 라스트오더목(11/6)10:00 ~ 21:0020:30 라스트오더금(11/7)10:00 ~ 21:0020:30 라스트오더토(11/8)10:00 ~ 21:0020:30 라스트오더일(11/9)10:00 ~ 21:0020:30 라스트오더수정제안,인천 미추홀구 인하로 인하대점91번길 6 2층 (우)22207,용현동 187-40,,,"웹사이트를 알려주세요
수정제안","
고니",16,3.5,1,5,2024.01.29.,,,https://place.map.kakao.com/20644270#review
왕돈까스,"돈까스,우동",3.5,"23
개","23
개",영업 중,영업 중21:00 까지연중무휴월(11/3)10:00 ~ 21:0020:30 라스트오더화(11/4)10:00 ~ 21:0020:30 라스트오더수(11/5)10:00 ~ 21:0020:30 라스트오더목(11/6)10:00 ~ 21:0020:30 라스트오더금(11/7)10:00 ~ 21:0020:30 라스트오더토(11/8)10:00 ~ 21:0020:30 라스트오더일(11/9)10:00 ~ 21:0020:30 라스트오더수정제안,인천 미추홀구 인하로 인하대점91번길 6 2층 (우)22207,용현동 187-40,,,"웹사이트를 알려주세요
수정제안","
강1st",43,4.3,1,3,2023.08.15.,가격도 괜찮고 맛도 그럭저럭인데 위생이 좀.. 그래요 ,,https://place.map.kakao.com/20644270#review
왕돈까스,"돈까스,우동",3.5,"23
개","23
개",영업 중,영업 중21:00 까지연중무휴월(11/3)10:00 ~ 21:0020:30 라스트오더화(11/4)10:00 ~ 21:0020:30 라스트오더수(11/5)10:00 ~ 21:0020:30 라스트오더목(11/6)10:00 ~ 21:0020:30 라스트오더금(11/7)10:00 ~ 21:0020:30 라스트오더토(11/8)10:00 ~ 21:0020:30 라스트오더일(11/9)10:00 ~ 21:0020:30 라스트오더수정제안,인천 미추홀구 인하로 인하대점91번길 6 2층 (우)22207,용현동 187-40,,,"웹사이트를 알려주세요
수정제안","
ㅊ",4,3.3,0,5,2023.07.12.,여기서 한 다섯 번은 사먹은 것 같다. 돈까스는 소스가 일반적으로 사먹는 맛이랑 달라서 퀄리티가 좋다고 할 수는 없지만 냉면이랑 먹기 좋은 것 같음. 먹으면서 항상 느끼... 더보기,,https://place.map.kakao.com/20644270#review
왕돈까스,"돈까스,우동",3.5,"23
개","23
개",영업 중,영업 중21:00 까지연중무휴월(11/3)10:00 ~ 21:0020:30 라스트오더화(11/4)10:00 ~ 21:0020:30 라스트오더수(11/5)10:00 ~ 21:0020:30 라스트오더목(11/6)10:00 ~ 21:0020:30 라스트오더금(11/7)10:00 ~ 21:0020:30 라스트오더토(11/8)10:00 ~ 21:0020:30 라스트오더일(11/9)10:00 ~ 21:0020:30 라스트오더수정제안,인천 미추홀구 인하로 인하대점91번길 6 2층 (우)22207,용현동 187-40,,,"웹사이트를 알려주세요
수정제안","
송준기",2,3.5,0,4,2023.06.14.,대학가 근처라 저렴해요! 맛도 그냥 대중적인 맛이라 해야되나... 나쁘지는 않지만 좋지도 않았던 ,,https://place.map.kakao.com/20644270#review
왕돈까스,"돈까스,우동",3.5,"23
개","23
개",영업 중,영업 중21:00 까지연중무휴월(11/3)10:00 ~ 21:0020:30 라스트오더화(11/4)10:00 ~ 21:0020:30 라스트오더수(11/5)10:00 ~ 21:0020:30 라스트오더목(11/6)10:00 ~ 21:0020:30 라스트오더금(11/7)10:00 ~ 21:0020:30 라스트오더토(11/8)10:00 ~ 21:0020:30 라스트오더일(11/9)10:00 ~ 21:0020:30 라스트오더수정제안,인천 미추홀구 인하로 인하대점91번길 6 2층 (우)22207,용현동 187-40,,,"웹사이트를 알려주세요
수정제안","
CB",7,4.3,0,1,2023.05.23.,돈까스에 냄새 음료에 냄새 양이 많지만 다 먹을 수 없음 ,https://img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F82d8c8520215f8011403b742b583786639705289%3Foriginal,https://place.map.kakao.com/20644270#review
왕돈까스,"돈까스,우동",3.5,"23
개","23
개",영업 중,영업 중21:00 까지연중무휴월(11/3)10:00 ~ 21:0020:30 라스트오더화(11/4)10:00 ~ 21:0020:30 라스트오더수(11/5)10:00 ~ 21:0020:30 라스트오더목(11/6)10:00 ~ 21:0020:30 라스트오더금(11/7)10:00 ~ 21:0020:30 라스트오더토(11/8)10:00 ~ 21:0020:30 라스트오더일(11/9)10:00 ~ 21:0020:30 라스트오더수정제안,인천 미추홀구 인하로 인하대점91번길 6 2층 (우)22207,용현동 187-40,,,"웹사이트를 알려주세요
수정제안","
崔溫柔",60,3.9,3,2,2023.05.16.,우동돈까스를먹엇는데요. 그냥 별로입니다.우동은먹다가 포장지껍질 조금만게나와서 기분나빠서 환불할까하다가 아휴..유난떠는거같아 그냥 빼고먹엇고요. 집에서먹어도충분히할수잇는맛입니다..돈가스소스는 콩맛나고 돈가스도별로.. ,https://img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F65cb84fc0a588fc39ab4c4e424b1ccaa90b4fab5%3Foriginal,https://place.map.kakao.com/20644270#review
왕돈까스,"돈까스,우동",3.5,"23
개","23
개",영업 중,영업 중21:00 까지연중무휴월(11/3)10:00 ~ 21:0020:30 라스트오더화(11/4)10:00 ~ 21:0020:30 라스트오더수(11/5)10:00 ~ 21:0020:30 라스트오더목(11/6)10:00 ~ 21:0020:30 라스트오더금(11/7)10:00 ~ 21:0020:30 라스트오더토(11/8)10:00 ~ 21:0020:30 라스트오더일(11/9)10:00 ~ 21:0020:30 라스트오더수정제안,인천 미추홀구 인하로 인하대점91번길 6 2층 (우)22207,용현동 187-40,,,"웹사이트를 알려주세요
수정제안","
모조",9,3.7,0,3,2023.03.11.,"가성비 좋고, 맛은 평범하지만 돈까스 소스에서 콩맛남. 취향에 참고하시길 ",,https://place.map.kakao.com/20644270#review
왕돈까스,"돈까스,우동",3.5,"23
개","23
개",영업 중,영업 중21:00 까지연중무휴월(11/3)10:00 ~ 21:0020:30 라스트오더화(11/4)10:00 ~ 21:0020:30 라스트오더수(11/5)10:00 ~ 21:0020:30 라스트오더목(11/6)10:00 ~ 21:0020:30 라스트오더금(11/7)10:00 ~ 21:0020:30 라스트오더토(11/8)10:00 ~ 21:0020:30 라스트오더일(11/9)10:00 ~ 21:0020:30 라스트오더수정제안,인천 미추홀구 인하로 인하대점91번길 6 2층 (우)22207,용현동 187-40,,,"웹사이트를 알려주세요
수정제안","
임지섭",1,5,1,5,2022.08.09.,맛있어요! ,,https://place.map.kakao.com/20644270#review
왕돈까스,"돈까스,우동",3.5,"23
개","23
개",영업 중,영업 중21:00 까지연중무휴월(11/3)10:00 ~ 21:0020:30 라스트오더화(11/4)10:00 ~ 21:0020:30 라스트오더수(11/5)10:00 ~ 21:0020:30 라스트오더목(11/6)10:00 ~ 21:0020:30 라스트오더금(11/7)10:00 ~ 21:0020:30 라스트오더토(11/8)10:00 ~ 21:0020:30 라스트오더일(11/9)10:00 ~ 21:0020:30 라스트오더수정제안,인천 미추홀구 인하로 인하대점91번길 6 2층 (우)22207,용현동 187-40,,,"웹사이트를 알려주세요
수정제안","
김상진",55,4.4,4,3,2022.05.17.,싼맛으로 배 채우고 싶고 음료 마시고 싶을때 가는데 요즘은 안찾게될 정도로 맛이 떨어지고 있어요 ,,https://place.map.kakao.com/20644270#review
왕돈까스,"돈까스,우동",3.5,"23
개","23
개",영업 중,영업 중21:00 까지연중무휴월(11/3)10:00 ~ 21:0020:30 라스트오더화(11/4)10:00 ~ 21:0020:30 라스트오더수(11/5)10:00 ~ 21:0020:30 라스트오더목(11/6)10:00 ~ 21:0020:30 라스트오더금(11/7)10:00 ~ 21:0020:30 라스트오더토(11/8)10:00 ~ 21:0020:30 라스트오더일(11/9)10:00 ~ 21:0020:30 라스트오더수정제안,인천 미추홀구 인하로 인하대점91번길 6 2층 (우)22207,용현동 187-40,,,"웹사이트를 알려주세요
수정제안","
하예성",313,3.6,17,2,2022.05.02.,,,https://place.map.kakao.com/20644270#review
왕돈까스,"돈까스,우동",3.5,"23
개","23
개",영업 중,영업 중21:00 까지연중무휴월(11/3)10:00 ~ 21:0020:30 라스트오더화(11/4)10:00 ~ 21:0020:30 라스트오더수(11/5)10:00 ~ 21:0020:30 라스트오더목(11/6)10:00 ~ 21:0020:30 라스트오더금(11/7)10:00 ~ 21:0020:30 라스트오더토(11/8)10:00 ~ 21:0020:30 라스트오더일(11/9)10:00 ~ 21:0020:30 라스트오더수정제안,인천 미추홀구 인하로 인하대점91번길 6 2층 (우)22207,용현동 187-40,,,"웹사이트를 알려주세요
수정제안","
.",110,3.1,5,1,2020.12.29.,"이게 뭐냐.
애들은 이게 맛있나? ",,https://place.map.kakao.com/20644270#review
왕돈까스,"돈까스,우동",3.5,"23
개","23
개",영업 중,영업 중21:00 까지연중무휴월(11/3)10:00 ~ 21:0020:30 라스트오더화(11/4)10:00 ~ 21:0020:30 라스트오더수(11/5)10:00 ~ 21:0020:30 라스트오더목(11/6)10:00 ~ 21:0020:30 라스트오더금(11/7)10:00 ~ 21:0020:30 라스트오더토(11/8)10:00 ~ 21:0020:30 라스트오더일(11/9)10:00 ~ 21:0020:30 라스트오더수정제안,인천 미추홀구 인하로 인하대점91번길 6 2층 (우)22207,용현동 187-40,,,"웹사이트를 알려주세요
수정제안","
aa",18,4.6,0,5,2020.12.09.,,,https://place.map.kakao.com/20644270#review
왕돈까스,"돈까스,우동",3.5,"23
개","23
개",영업 중,영업 중21:00 까지연중무휴월(11/3)10:00 ~ 21:0020:30 라스트오더화(11/4)10:00 ~ 21:0020:30 라스트오더수(11/5)10:00 ~ 21:0020:30 라스트오더목(11/6)10:00 ~ 21:0020:30 라스트오더금(11/7)10:00 ~ 21:0020:30 라스트오더토(11/8)10:00 ~ 21:0020:30 라스트오더일(11/9)10:00 ~ 21:0020:30 라스트오더수정제안,인천 미추홀구 인하로 인하대점91번길 6 2층 (우)22207,용현동 187-40,,,"웹사이트를 알려주세요
수정제안","
버터우유",63,2.7,1,3,2020.10.31.,"사람 얼굴만한 돈까스 두장. 싸고 양 많고 가성비 쏘굿.
고기 잡내 없고 힘줄같은거 안씹힘.

소스가 시중에서 파... 더보기",,https://place.map.kakao.com/20644270#review
왕돈까스,"돈까스,우동",3.5,"23
개","23
개",영업 중,영업 중21:00 까지연중무휴월(11/3)10:00 ~ 21:0020:30 라스트오더화(11/4)10:00 ~ 21:0020:30 라스트오더수(11/5)10:00 ~ 21:0020:30 라스트오더목(11/6)10:00 ~ 21:0020:30 라스트오더금(11/7)10:00 ~ 21:0020:30 라스트오더토(11/8)10:00 ~ 21:0020:30 라스트오더일(11/9)10:00 ~ 21:0020:30 라스트오더수정제안,인천 미추홀구 인하로 인하대점91번길 6 2층 (우)22207,용현동 187-40,,,"웹사이트를 알려주세요
수정제안",,,,,,,,,https://place.map.kakao.com/20644270#review
인하반점,중국요리,2.9,"9
개",,영업 중,영업 중20:30 까지연중무휴월(11/3)10:30 ~ 20:30화(11/4)10:30 ~ 20:30수(11/5)10:30 ~ 20:30목(11/6)10:30 ~ 20:30금(11/7)10:30 ~ 20:30토(11/8)10:30 ~ 20:30일(11/9)10:30 ~ 20:30수정제안,인천 미추홀구 인하로 인하대점 85 (우)22207,용현동 190-25,,328670020,"웹사이트를 알려주세요
수정제안","
고독한호야",13,2.6,0,1,2025.09.21.,허접 ,,https://place.map.kakao.com/9347726#review
인하반점,중국요리,2.9,"9
개",,영업 중,영업 중20:30 까지연중무휴월(11/3)10:30 ~ 20:30화(11/4)10:30 ~ 20:30수(11/5)10:30 ~ 20:30목(11/6)10:30 ~ 20:30금(11/7)10:30 ~ 20:30토(11/8)10:30 ~ 20:30일(11/9)10:30 ~ 20:30수정제안,인천 미추홀구 인하로 인하대점 85 (우)22207,용현동 190-25,,328670020,"웹사이트를 알려주세요
수정제안","
ㅇㅅㅇ",116,3.3,4,1,2025.07.16.,"탕수육 크기가 다 이렇고 딱딱해서 턱이 아프고 고기가 아주 바짝말라있음
배민에 제 후기는 싹 무시하고 맛있다는 리뷰에만 댓글달아주던데 ㅎ 모르쇠 오짐 ",https://img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F7093a3e47e954f4b07b38bdd16dc912acb98339c%3Foriginal,https://place.map.kakao.com/9347726#review
인하반점,중국요리,2.9,"9
개",,영업 중,영업 중20:30 까지연중무휴월(11/3)10:30 ~ 20:30화(11/4)10:30 ~ 20:30수(11/5)10:30 ~ 20:30목(11/6)10:30 ~ 20:30금(11/7)10:30 ~ 20:30토(11/8)10:30 ~ 20:30일(11/9)10:30 ~ 20:30수정제안,인천 미추홀구 인하로 인하대점 85 (우)22207,용현동 190-25,,328670020,"웹사이트를 알려주세요
수정제안","
움",57,4.8,0,5,2025.06.21.,"어렸을 때부터 , 대학 다니면서도 자주 오던 동네 중국집인데 오랜만에 왔아도 맛있네요~ 짜장면 가격 5000원이면 요즘 물가에도 넘 저렴해서..ㅎㅎ 종종 들립니당  ",,https://place.map.kakao.com/9347726#review
인하반점,중국요리,2.9,"9
개",,영업 중,영업 중20:30 까지연중무휴월(11/3)10:30 ~ 20:30화(11/4)10:30 ~ 20:30수(11/5)10:30 ~ 20:30목(11/6)10:30 ~ 20:30금(11/7)10:30 ~ 20:30토(11/8)10:30 ~ 20:30일(11/9)10:30 ~ 20:30수정제안,인천 미추홀구 인하로 인하대점 85 (우)22207,용현동 190-25,,328670020,"웹사이트를 알려주세요
수정제안","
닥터장",292,2.5,26,2,2024.06.06.,제육잡채만 먹는 곳 ,,https://place.map.kakao.com/9347726#review
인하반점,중국요리,2.9,"9
개",,영업 중,영업 중20:30 까지연중무휴월(11/3)10:30 ~ 20:30화(11/4)10:30 ~ 20:30수(11/5)10:30 ~ 20:30목(11/6)10:30 ~ 20:30금(11/7)10:30 ~ 20:30토(11/8)10:30 ~ 20:30일(11/9)10:30 ~ 20:30수정제안,인천 미추홀구 인하로 인하대점 85 (우)22207,용현동 190-25,,328670020,"웹사이트를 알려주세요
수정제안","
평가원",487,4.2,35,5,2023.08.30.,"제가 먹어본 볶음밥 중에 제일 맛있었어요 진짜
볶음밥 추천할게요 정말 맛있어요 ",,https://place.map.kakao.com/9347726#review
인하반점,중국요리,2.9,"9
개",,영업 중,영업 중20:30 까지연중무휴월(11/3)10:30 ~ 20:30화(11/4)10:30 ~ 20:30수(11/5)10:30 ~ 20:30목(11/6)10:30 ~ 20:30금(11/7)10:30 ~ 20:30토(11/8)10:30 ~ 20:30일(11/9)10:30 ~ 20:30수정제안,인천 미추홀구 인하로 인하대점 85 (우)22207,용현동 190-25,,328670020,"웹사이트를 알려주세요
수정제안","
y",11,1.2,0,1,2023.05.08.,"맛없어서 맛없다고리뷰썻는데
삭제하는거보니 알만합니다절대가지마세요
배탈납니다. ",,https://place.map.kakao.com/9347726#review
인하반점,중국요리,2.9,"9
개",,영업 중,영업 중20:30 까지연중무휴월(11/3)10:30 ~ 20:30화(11/4)10:30 ~ 20:30수(11/5)10:30 ~ 20:30목(11/6)10:30 ~ 20:30금(11/7)10:30 ~ 20:30토(11/8)10:30 ~ 20:30일(11/9)10:30 ~ 20:30수정제안,인천 미추홀구 인하로 인하대점 85 (우)22207,용현동 190-25,,328670020,"웹사이트를 알려주세요
수정제안","
쑥",525,4.6,332,5,2021.11.04.,원래 시키던 집이 휴무라 시켜봤는데 맛있어서 여기로 옮겼어요. 면은 좀 굵은 편입니다. 살짝 우동 느낌-  ,,https://place.map.kakao.com/9347726#review
인하반점,중국요리,2.9,"9
개",,영업 중,영업 중20:30 까지연중무휴월(11/3)10:30 ~ 20:30화(11/4)10:30 ~ 20:30수(11/5)10:30 ~ 20:30목(11/6)10:30 ~ 20:30금(11/7)10:30 ~ 20:30토(11/8)10:30 ~ 20:30일(11/9)10:30 ~ 20:30수정제안,인천 미추홀구 인하로 인하대점 85 (우)22207,용현동 190-25,,328670020,"웹사이트를 알려주세요
수정제안","
차영훈",73,4.4,3,5,2020.04.04.,맛도괜찮고 양이너무많아요.. 절대곱빼기시키지마세요 어차피 다 남기니까 ,https://img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F822b950d1af1f9dea45c7be402d88840895b2eee%3Foriginal,https://place.map.kakao.com/9347726#review
인하반점,중국요리,2.9,"9
개",,영업 중,영업 중20:30 까지연중무휴월(11/3)10:30 ~ 20:30화(11/4)10:30 ~ 20:30수(11/5)10:30 ~ 20:30목(11/6)10:30 ~ 20:30금(11/7)10:30 ~ 20:30토(11/8)10:30 ~ 20:30일(11/9)10:30 ~ 20:30수정제안,인천 미추홀구 인하로 인하대점 85 (우)22207,용현동 190-25,,328670020,"웹사이트를 알려주세요
수정제안","
세진",35,4.1,5,1,2018.01.16.,"배달 시켰는데 배달하시는 분이 음식 갖다준지 30분만에 그릇 찾으러오셨어요. 짜장면2, 깐풍기 20000원 셋트요.
면에 양념 1도 안 스민 느낌이라 맛도 없고 다신 안시킬듯 ",,https://place.map.kakao.com/9347726#review
롤링파스타 인하대점,이탈리안,3.4,"5
개","59
개",영업 중,영업 중21:00 까지월(11/3)10:30 ~ 21:0015:00 ~ 16:00 브레이크타임20:15 라스트오더화(11/4)10:30 ~ 21:0015:00 ~ 16:00 브레이크타임20:15 라스트오더수(11/5)10:30 ~ 21:0015:00 ~ 16:00 브레이크타임20:15 라스트오더목(11/6)10:30 ~ 21:0015:00 ~ 16:00 브레이크타임20:15 라스트오더금(11/7)10:30 ~ 21:0015:00 ~ 16:00 브레이크타임20:15 라스트오더토(11/8)10:30 ~ 21:0015:00 ~ 16:00 브레이크타임20:15 라스트오더일(11/9)10:30 ~ 21:0015:00 ~ 16:00 브레이크타임20:15 라스트오더수정제안,인천 미추홀구 인하로 인하대점 55-1 2층 (우)22207,용현동 199-4,,328725253,"https://www.rolling-pasta.com/#kv
수정제안","
나를 잊지말아요",16,4.8,1,5,2024.11.14.,가성비최고 주차장 있고요  최고입니다  ,,https://place.map.kakao.com/944467857#review
롤링파스타 인하대점,이탈리안,3.4,"5
개","59
개",영업 중,영업 중21:00 까지월(11/3)10:30 ~ 21:0015:00 ~ 16:00 브레이크타임20:15 라스트오더화(11/4)10:30 ~ 21:0015:00 ~ 16:00 브레이크타임20:15 라스트오더수(11/5)10:30 ~ 21:0015:00 ~ 16:00 브레이크타임20:15 라스트오더목(11/6)10:30 ~ 21:0015:00 ~ 16:00 브레이크타임20:15 라스트오더금(11/7)10:30 ~ 21:0015:00 ~ 16:00 브레이크타임20:15 라스트오더토(11/8)10:30 ~ 21:0015:00 ~ 16:00 브레이크타임20:15 라스트오더일(11/9)10:30 ~ 21:0015:00 ~ 16:00 브레이크타임20:15 라스트오더수정제안,인천 미추홀구 인하로 인하대점 55-1 2층 (우)22207,용현동 199-4,,328725253,"https://www.rolling-pasta.com/#kv
수정제안","
yu",1,1,0,1,2024.10.21.,"평소에 리뷰를 잘 안쓰는 편인데 오늘은 친구 생일이라 롤링파스타에 갔는데 직원들이 너무 불친절했어요. 첫째, 친구 2명이 와서 5명이서 2 테이블에 같이 앉으려고 했더니 그렇게 앉을 수 없다고 해서 4인석에 앉았... 더보기",,https://place.map.kakao.com/944467857#review
