가게이름,카테고리,전체평점,평점건수,리뷰수,리뷰작성자,리뷰작성일,작성자리뷰작성수,작성자평균평점,리뷰평점,리뷰내용,X3_Sentiment,X1_Organic_Count,X2_Ad_Count,X1_Organic_Ratio,X2_Ad_Ratio,X1_Organic_Flag,X2_Ad_Flag,X4_Specificity,X5_rating_mean,X6_review_num,X7_content_sim,X8_Is_Viral,label,is_StrongLabeled,validated_label,ad_prob,ad_pred
고수찜닭 본점,닭요리,3.7,31,79,레챌,2024-10-01,13.0,3.4,4.0,The lowest level of spiciness was actually too spicy.. Taste of food was good except for the horrible red chillies!!!! They add lots of glass noodles so you don't have to have extra rice. Because of the intolerable spiciness we could finish off the food.. ,0.5732552409172058,0,0,0.0,0.0,0,0,256,3.4,13.0,0.0,0,-1.0,False,,0.08303099129222083,0
고수찜닭 본점,닭요리,3.7,31,79,진짜임,2024-09-01,20.0,3.4,3.0,평타 ,0.5,0,0,0.0,0.0,0,0,3,3.4,20.0,0.2666666666666666,0,0.0,False,,0.08254398412733265,0
고수찜닭 본점,닭요리,3.7,31,79,맛집월드컵,2024-08-20,54.0,3.0,4.0,인하대 맛집 ,0.5,0,0,0.0,0.0,0,0,7,3.0,54.0,0.0,0,-1.0,False,,0.08326468658399065,0
고수찜닭 본점,닭요리,3.7,31,79,닥터장,2024-06-06,292.0,2.5,3.0,후문에서 부동의 찜닭 원탑 ,0.5129164457321167,0,0,0.0,0.0,0,0,15,2.5,292.0,0.0284263335509872,0,0.0,False,,0.08258094362216825,0
고수찜닭 본점,닭요리,3.7,31,79,뽀또홀릭,2023-09-27,1.0,5.0,5.0,인하대 갈때마다 먹는 집! 맛있어용! ,0.507590115070343,0,0,0.0,0.0,0,0,21,5.0,1.0,0.0,0,0.0,True,0.0,0.3209109684714683,1
고수찜닭 본점,닭요리,3.7,31,79,ㄱㅎㄱ,2023-06-10,1123.0,5.0,5.0,내용없음,0.5,0,0,0.0,0.0,0,0,4,5.0,1123.0,1.0,0,-1.0,False,,0.0889350379059115,0
고수찜닭 본점,닭요리,3.7,31,79,gen,2023-05-30,1.0,5.0,5.0,내용없음,0.5,0,0,0.0,0.0,0,0,4,5.0,1.0,0.0,0,-1.0,False,,0.11129155206070854,0
고수찜닭 본점,닭요리,3.7,31,79,kyan,2023-05-06,54.0,4.9,4.0,내용없음,0.5,0,0,0.0,0.0,0,0,4,4.9,54.0,1.0,0,-1.0,False,,0.08518549321033513,0
고수찜닭 본점,닭요리,3.7,31,79,이나가,2022-11-17,410.0,3.4,3.0,내용없음,0.5,0,0,0.0,0.0,0,0,4,3.4,410.0,0.4,0,0.0,False,,0.08252543498715456,0
고수찜닭 본점,닭요리,3.7,31,79,부뚜막,2022-04-20,4.0,2.3,3.0,당면 양은 늘어나고 닭 양은 점점점 더더더 줄어드는거 같네요.  ,0.3586918711662292,0,0,0.0,0.0,0,0,36,2.3,4.0,0.0,0,0.0,False,,0.08724976148306522,0
고수찜닭 본점,닭요리,3.7,31,79,3점평범4점맛있5점최고,2022-02-24,518.0,3.8,4.0,"맛있어요치사찜, 내찜닭, 촌닭, 고찜 중 유독 동기들이 선호하던 찜닭집 ",0.5461006164550781,0,0,0.0,0.0,0,0,40,3.8,518.0,0.0176349890776768,0,-1.0,False,,0.08356536172658761,0
고수찜닭 본점,닭요리,3.7,31,79,버터우유,2021-07-08,63.0,2.7,3.0,오랜 시간 대학로에서 자리를 지키고 있는 곳.맛은 좋은데 양이 좀 적은 느낌임 ,0.9057376384735109,0,1,0.0,0.0833333333333333,0,1,44,2.7,63.0,0.008635484159095,0,0.0,True,,0.0854531647746333,0
고수찜닭 본점,닭요리,3.7,31,79,.,2021-05-18,3.0,5.0,5.0,양념도 맛있고 양도 푸짐하니 좋았어요~ ,0.5075156688690186,1,0,0.2,0.0,1,0,22,3.4,55.0,0.0202690769996144,0,-1.0,False,,0.08409219024496453,0
고수찜닭 본점,닭요리,3.7,31,79,ㅡ,2021-03-11,1.0,1.0,1.0,내가 먹은 게 찜닭인가... 당면조림인가... 가끔있는 닭도 퍽퍽.. 안 치운 곳 앉았다가 다른 곳 앉으라고 알바생이 무안줌... ㅋㅋ  ,0.2739063203334808,0,0,0.0,0.0,0,0,77,1.0,1.0,0.0,0,0.0,False,,0.08494553442658428,0
고수찜닭 본점,닭요리,3.7,31,79,까칠,2020-10-07,101.0,3.8,5.0,내용없음,0.5,0,0,0.0,0.0,0,0,4,3.8,101.0,0.0,0,-1.0,False,,0.08270305394184391,0
압구정수산시장 인하대점,일본식주점,5.0,3,71,유승식,2025-05-27,2.0,5.0,5.0,굿 ,0.5,0,0,0.0,0.0,0,0,2,5.0,2.0,0.0,0,-1.0,False,,0.11845784762952216,0
압구정수산시장 인하대점,일본식주점,5.0,3,71,가현,2024-04-15,6.0,4.5,5.0,미쳐버린 안주 퀄리티와 일본 감성 뿜뿜하는 분위기가 너무 좋은곳. 서비스도 챙겨주셔서 친구랑 기분좋게 있다갑니다. 이자카야가 안주가 맛있기 어려운데 사장님 손맛이 엄청 좋으신듯.. (프사 건지러 또 갈 예정) ,0.5279903411865234,0,0,0.0,0.0,0,0,117,4.5,6.0,0.0,0,-1.0,False,,0.0847970599848962,0
압구정수산시장 인하대점,일본식주점,5.0,3,71,ㄱ.병국,2024-03-09,1.0,5.0,5.0,내용없음,0.5,0,0,0.0,0.0,0,0,4,5.0,1.0,0.0,0,-1.0,False,,0.11129155206070854,0
우리소참한우정육식당 인하본점,"육류,고기",4.4,30,17,여명,2025-10-04,457.0,4.1,5.0,22년 5월 갈비탕 진정한 맛집한그릇에 ... 더보기,0.5296180844306946,0,0,0.0,0.0,0,0,29,4.1,457.0,0.0,0,-1.0,False,,0.08440006130121967,0
우리소참한우정육식당 인하본점,"육류,고기",4.4,30,17,박승훈,2025-09-07,4.0,4.0,5.0,친절하게 잘함 ,0.5,1,0,0.5,0.0,1,0,8,4.0,4.0,0.0,0,-1.0,False,,0.12180738803466777,0
우리소참한우정육식당 인하본점,"육류,고기",4.4,30,17,차차나,2025-07-27,6.0,2.3,1.0,여자알바가 싸가지가 졸라게 없네요 일하기 싫은 표정 말투에 사람이 들어왔는데 본체도 안하고 물도 안갖다주고 주문도 안받고 그릇도 툭툭 놓고 한숨 푹... 더보기,0.1110947281122207,2,0,0.0909090909090909,0.0,1,0,89,2.3,6.0,0.025,0,0.0,True,,0.08548107219200687,0
우리소참한우정육식당 인하본점,"육류,고기",4.4,30,17,욜,2025-06-27,29.0,2.5,5.0,"가성비 최고의 고기집식사메뉴 육비, 갈비탕 괜찮고고기메뉴 한우 가격 저렴하... 더보기",0.509324848651886,2,2,0.2,0.2,1,1,48,2.5,29.0,0.0178788693640808,0,-1.0,False,,0.08506366605553504,0
우리소참한우정육식당 인하본점,"육류,고기",4.4,30,17,류재형,2025-05-28,181.0,3.2,4.0,그 누가 인하대 최고의 육회비빔밥을 찾거든 눈 들어 우리소참한우를 보게 하라 ,0.6769686937332153,0,0,0.0,0.0,0,0,43,3.2,180.0,0.7990779375177871,0,0.0,True,,0.08453240301305733,0
우리소참한우정육식당 인하본점,"육류,고기",4.4,30,17,BlueHat,2025-02-02,110.0,4.8,5.0,내용없음,0.5,0,0,0.0,0.0,0,0,4,4.8,110.0,0.7006666666666667,0,-1.0,False,,0.08562611528380835,0
우리소참한우정육식당 인하본점,"육류,고기",4.4,30,17,닥터장,2024-06-06,292.0,2.5,4.0,후문 고깃집 탑3 ,0.5,0,0,0.0,0.0,0,0,10,2.5,292.0,0.0284263335509872,0,-1.0,False,,0.08258094362216825,0
우리소참한우정육식당 인하본점,"육류,고기",4.4,30,17,억두,2024-05-15,12.0,3.8,5.0,육비가 ○○○○임 ,0.5,0,0,0.0,0.0,0,0,10,3.8,12.0,0.0,0,-1.0,False,,0.08382606730149786,0
우리소참한우정육식당 인하본점,"육류,고기",4.4,30,17,JS,2023-11-30,9.0,4.1,5.0,최고!!!!!!!!!!!!!! ,0.5058177709579468,0,0,0.0,0.0,0,0,17,4.1,9.0,0.0,0,-1.0,False,,0.09221977796557357,0
우리소참한우정육식당 인하본점,"육류,고기",4.4,30,17,옥정이,2023-11-12,66.0,4.4,5.0,육회비빔밥은 꼭 먹어야함 ,0.7442949414253235,0,0,0.0,0.0,0,0,14,4.4,66.0,0.0,0,-1.0,False,,0.0834496483247155,0
우리소참한우정육식당 인하본점,"육류,고기",4.4,30,17,선네트워크,2023-11-07,1.0,1.0,1.0,비추 ,0.5,0,0,0.0,0.0,0,0,3,1.0,1.0,0.0,0,0.0,False,,0.08367472729214229,0
우리소참한우정육식당 인하본점,"육류,고기",4.4,30,17,.,2023-10-12,10.0,3.1,5.0,사랑해요 사장님 ,0.5,0,0,0.0,0.0,0,0,9,3.4,55.0,0.0202690769996144,0,-1.0,False,,0.08262442255884592,0
우리소참한우정육식당 인하본점,"육류,고기",4.4,30,17,위라,2023-10-01,7.0,5.0,5.0,육회비빔밥 존맛 혼밥은 언제가든 어렵다 ,0.695463240146637,0,0,0.0,0.0,0,0,22,5.0,7.0,0.0,0,-1.0,False,,0.47940394903711214,1
우리소참한우정육식당 인하본점,"육류,고기",4.4,30,17,이성재,2023-09-08,3.0,4.7,5.0,우리소참한우가 젤 좋음 ,0.5078582763671875,0,0,0.0,0.0,0,0,13,4.7,3.0,0.0,0,-1.0,False,,0.09474747764795932,0
우리소참한우정육식당 인하본점,"육류,고기",4.4,30,17,햄종,2023-09-05,3.0,5.0,5.0,내용없음,0.5,0,0,0.0,0.0,0,0,4,5.0,3.0,0.0,0,-1.0,False,,0.11388834130376775,0
우리소참한우정육식당 인하본점,"육류,고기",4.4,30,17,SH이사랑,2023-08-27,36.0,4.2,5.0,맛있고 친절한 집 (사장님과 직원 모두)! ,0.507473886013031,2,0,0.3333333333333333,0.0,1,0,24,4.2,36.0,0.0,0,-1.0,False,,0.11613616054195157,0
우리소참한우정육식당 인하본점,"육류,고기",4.4,30,17,.,2023-07-29,5.0,4.2,5.0,내용없음,0.5,0,0,0.0,0.0,0,0,4,3.4,55.0,0.0202690769996144,0,-1.0,False,,0.08262442255884592,0
우리소참한우정육식당 인하본점,"육류,고기",4.4,30,17,퉁그리,2023-04-22,391.0,3.9,4.0,가성비최고 ,0.5,0,0,0.0,0.0,0,0,6,3.9,391.0,0.0197786732371712,0,-1.0,False,,0.08228600131587574,0
우리소참한우정육식당 인하본점,"육류,고기",4.4,30,17,호호,2023-01-08,8.0,4.5,5.0,내용없음,0.5,0,0,0.0,0.0,0,0,4,4.5,8.0,0.6666666666666666,0,-1.0,False,,0.09062455886888524,0
우리소참한우정육식당 인하본점,"육류,고기",4.4,30,17,혜연,2022-06-12,6.0,4.7,5.0,??????????맛있고   친절 진심인  집 ,0.5069130063056946,1,0,0.25,0.0,1,0,26,4.7,6.0,0.0,0,-1.0,False,,0.29094448061275274,1
왕돈까스,"돈까스,우동",3.5,23,23,마타누이,2025-09-12,63.0,4.6,1.0,내용없음,0.5,0,0,0.0,0.0,0,0,4,4.6,63.0,0.0616162488298779,0,0.0,False,,0.08356419241655386,0
왕돈까스,"돈까스,우동",3.5,23,23,토토로,2025-07-19,5.0,3.2,3.0,돈가스별로 오히려  냉면이 그나마 먹을만 ,0.7928372025489807,0,0,0.0,0.0,0,0,23,3.2,5.0,0.0,0,0.0,False,,0.1019041989470119,0
왕돈까스,"돈까스,우동",3.5,23,23,류재형,2025-05-28,181.0,3.2,3.0,돈까스 소스만 바꿔도 참 좋을텐데 ,0.7922202944755554,0,0,0.0,0.0,0,0,19,3.2,180.0,0.7990779375177871,0,0.0,False,,0.0834062582834437,0
왕돈까스,"돈까스,우동",3.5,23,23,.,2025-01-30,89.0,4.3,5.0,내용없음,0.5,0,0,0.0,0.0,0,0,4,3.4,55.0,0.0202690769996144,0,-1.0,False,,0.08262442255884592,0
왕돈까스,"돈까스,우동",3.5,23,23,잉,2025-01-27,22.0,3.3,5.0,단골집. 저렴하고 양 많고 음료 무제한이고 매운 소스도 맛있다. ,0.5031970739364624,0,1,0.0,0.1111111111111111,0,1,36,3.8,41.0,0.0,0,-1.0,False,,0.08362035711183555,0
왕돈까스,"돈까스,우동",3.5,23,23,고은찬,2024-03-06,45.0,5.0,5.0,가성비 킹왕짱 ,0.5,0,0,0.0,0.0,0,0,8,5.0,45.0,0.0325101214574898,0,-1.0,False,,0.0850459269322348,0
왕돈까스,"돈까스,우동",3.5,23,23,아르르...왈왈!!,2024-02-20,60.0,2.8,2.0,양은 많은데 냉면이 좀...돈까스는 물리는 소스 맛 ,0.8487012386322021,0,0,0.0,0.0,0,0,29,2.8,60.0,0.0051282051282051,0,0.0,False,,0.08569679566651914,0
왕돈까스,"돈까스,우동",3.5,23,23,고니,2024-01-29,16.0,3.5,5.0,내용없음,0.5,0,0,0.0,0.0,0,0,4,3.5,16.0,0.0,0,-1.0,False,,0.08336077364459868,0
왕돈까스,"돈까스,우동",3.5,23,23,강1st,2023-08-15,43.0,4.3,3.0,가격도 괜찮고 맛도 그럭저럭인데 위생이 좀.. 그래요 ,0.8320000767707825,0,0,0.0,0.0,0,0,30,4.3,43.0,0.0,0,0.0,False,,0.0873968716216397,0
왕돈까스,"돈까스,우동",3.5,23,23,ㅊ,2023-07-12,4.0,3.3,5.0,여기서 한 다섯 번은 사먹은 것 같다. 돈까스는 소스가 일반적으로 사먹는 맛이랑 달라서 퀄리티가 좋다고 할 수는 없지만 냉면이랑 먹기 좋은 것 같음. 먹으면서 항상 느끼... 더보기,0.6909079551696777,0,0,0.0,0.0,0,0,101,3.3,4.0,0.0,0,-1.0,False,,0.08435353731991677,0
왕돈까스,"돈까스,우동",3.5,23,23,송준기,2023-06-14,2.0,3.5,4.0,대학가 근처라 저렴해요! 맛도 그냥 대중적인 맛이라 해야되나... 나쁘지는 않지만 좋지도 않았던 ,0.8408871293067932,0,1,0.0,0.0833333333333333,0,1,54,3.5,2.0,0.0,0,-1.0,False,,0.08507884743738926,0
왕돈까스,"돈까스,우동",3.5,23,23,CB,2023-05-23,7.0,4.3,1.0,돈까스에 냄새 음료에 냄새 양이 많지만 다 먹을 수 없음 ,0.6235151290893555,0,0,0.0,0.0,0,0,32,4.3,7.0,0.0,0,0.0,False,,0.1317241005817596,0
왕돈까스,"돈까스,우동",3.5,23,23,崔溫柔,2023-05-16,60.0,3.9,2.0,우동돈까스를먹엇는데요. 그냥 별로입니다.우동은먹다가 포장지껍질 조금만게나와서 기분나빠서 환불할까하다가 아휴..유난떠는거같아 그냥 빼고먹엇고요. 집에서먹어도충분히할수잇는맛입니다..돈가스소스는 콩맛나고 돈가스도별로.. ,0.3928521871566772,0,1,0.0,0.0769230769230769,0,1,120,3.9,60.0,0.0,0,0.0,False,,0.08297358190288442,0
왕돈까스,"돈까스,우동",3.5,23,23,모조,2023-03-11,9.0,3.7,3.0,"가성비 좋고, 맛은 평범하지만 돈까스 소스에서 콩맛남. 취향에 참고하시길 ",0.8321940898895264,0,0,0.0,0.0,0,0,41,3.7,9.0,0.0,0,0.0,False,,0.08619819140359702,0
왕돈까스,"돈까스,우동",3.5,23,23,임지섭,2022-08-09,1.0,5.0,5.0,맛있어요! ,0.5,0,0,0.0,0.0,0,0,6,5.0,1.0,0.0,0,-1.0,False,,0.11129155206070854,0
왕돈까스,"돈까스,우동",3.5,23,23,김상진,2022-05-17,55.0,4.4,3.0,싼맛으로 배 채우고 싶고 음료 마시고 싶을때 가는데 요즘은 안찾게될 정도로 맛이 떨어지고 있어요 ,0.4470356702804565,0,0,0.0,0.0,0,0,54,4.4,55.0,0.0066022544283413,0,0.0,True,0.0,0.08429780895288821,0
왕돈까스,"돈까스,우동",3.5,23,23,하예성,2022-05-02,313.0,3.6,2.0,내용없음,0.5,0,0,0.0,0.0,0,0,4,3.6,313.0,1.0,0,0.0,False,,0.0829098939717547,0
왕돈까스,"돈까스,우동",3.5,23,23,.,2020-12-29,110.0,3.1,1.0,이게 뭐냐.애들은 이게 맛있나? ,0.5516000986099243,0,0,0.0,0.0,0,0,18,3.4,55.0,0.0202690769996144,0,0.0,False,,0.08342399849571594,0
왕돈까스,"돈까스,우동",3.5,23,23,aa,2020-12-09,18.0,4.6,5.0,내용없음,0.5,0,0,0.0,0.0,0,0,4,4.6,18.0,0.1666666666666666,0,-1.0,False,,0.08373535736414625,0
왕돈까스,"돈까스,우동",3.5,23,23,버터우유,2020-10-31,63.0,2.7,3.0,사람 얼굴만한 돈까스 두장. 싸고 양 많고 가성비 쏘굿.고기 잡내 없고 힘줄같은거 안씹힘.소스가 시중에서 파... 더보기,0.6101458668708801,0,0,0.0,0.0,0,0,67,2.7,63.0,0.008635484159095,0,0.0,False,,0.08458644239833651,0
인하반점,중국요리,2.9,9,0,고독한호야,2025-09-21,13.0,2.6,1.0,허접 ,0.5,0,0,0.0,0.0,0,0,3,2.6,13.0,0.0,0,0.0,False,,0.08372568125630139,0
인하반점,중국요리,2.9,9,0,ㅇㅅㅇ,2025-07-16,116.0,3.3,1.0,탕수육 크기가 다 이렇고 딱딱해서 턱이 아프고 고기가 아주 바짝말라있음배민에 제 후기는 싹 무시하고 맛있다는 리뷰에만 댓글달아주던데 ㅎ 모르쇠 오짐 ,0.5351691246032715,0,0,0.0,0.0,0,0,83,3.3,116.0,0.0,0,0.0,False,,0.08564088713780729,0
인하반점,중국요리,2.9,9,0,움,2025-06-21,57.0,4.8,5.0,"어렸을 때부터 , 대학 다니면서도 자주 오던 동네 중국집인데 오랜만에 왔아도 맛있네요~ 짜장면 가격 5000원이면 요즘 물가에도 넘 저렴해서..ㅎㅎ 종종 들립니당  ",0.5111561417579651,0,0,0.0,0.0,0,0,92,4.8,57.0,0.0128205128205128,0,-1.0,False,,0.08341420804740267,0
인하반점,중국요리,2.9,9,0,닥터장,2024-06-06,292.0,2.5,2.0,제육잡채만 먹는 곳 ,0.351492315530777,0,0,0.0,0.0,0,0,11,2.5,292.0,0.0284263335509872,0,0.0,False,,0.08258094362216825,0
인하반점,중국요리,2.9,9,0,평가원,2023-08-30,487.0,4.2,5.0,제가 먹어본 볶음밥 중에 제일 맛있었어요 진짜볶음밥 추천할게요 정말 맛있어요 ,0.5024935007095337,0,0,0.0,0.0,0,0,43,4.2,487.0,0.0123148148148148,0,-1.0,False,,0.08566536702586122,0
인하반점,중국요리,2.9,9,0,y,2023-05-08,11.0,1.2,1.0,맛없어서 맛없다고리뷰썻는데삭제하는거보니 알만합니다절대가지마세요배탈납니다. ,0.3823667466640472,0,0,0.0,0.0,0,0,41,1.2,11.0,0.0,0,0.0,False,,0.09113040731615812,0
인하반점,중국요리,2.9,9,0,쑥,2021-11-04,525.0,4.6,5.0,원래 시키던 집이 휴무라 시켜봤는데 맛있어서 여기로 옮겼어요. 면은 좀 굵은 편입니다. 살짝 우동 느낌-  ,0.9100764989852904,0,1,0.0,0.0666666666666666,0,1,60,4.6,525.0,0.0,0,-1.0,False,,0.0845604585584194,0
인하반점,중국요리,2.9,9,0,차영훈,2020-04-04,73.0,4.4,5.0,맛도괜찮고 양이너무많아요.. 절대곱빼기시키지마세요 어차피 다 남기니까 ,0.8266593813896179,0,0,0.0,0.0,0,0,39,4.4,73.0,0.0,0,0.0,False,,0.0848934893951043,0
인하반점,중국요리,2.9,9,0,세진,2018-01-16,35.0,4.1,1.0,"배달 시켰는데 배달하시는 분이 음식 갖다준지 30분만에 그릇 찾으러오셨어요. 짜장면2, 깐풍기 20000원 셋트요.면에 양념 1도 안 스민 느낌이라 맛도 없고 다신 안시킬듯 ",0.1245847344398498,1,2,0.0454545454545454,0.0909090909090909,1,1,97,5.0,11.0,0.0,0,0.0,False,,0.08627647731838535,0
롤링파스타 인하대점,이탈리안,3.4,5,59,나를 잊지말아요,2024-11-14,16.0,4.8,5.0,가성비최고 주차장 있고요  최고입니다  ,0.5017110109329224,1,0,0.25,0.0,1,0,22,4.8,16.0,0.0,0,-1.0,False,,0.36049705650610375,1
롤링파스타 인하대점,이탈리안,3.4,5,59,yu,2024-10-21,1.0,1.0,1.0,"평소에 리뷰를 잘 안쓰는 편인데 오늘은 친구 생일이라 롤링파스타에 갔는데 직원들이 너무 불친절했어요. 첫째, 친구 2명이 와서 5명이서 2 테이블에 같이 앉으려고 했더니 그렇게 앉을 수 없다고 해서 4인석에 앉았... 더보기",0.3205976188182831,2,0,0.064516129032258,0.0,1,0,125,1.0,1.0,0.0,0,0.0,False,,0.08822015706950903,0
롤링파스타 인하대점,이탈리안,3.4,5,59,OvO,2024-05-21,10.0,3.0,1.0,1. 옷걸이 방치 (옷걸이 주변에 앉으시면 가방 무게에 이기지 못하고 쓰러지는 옷걸이에 쳐맞을수있으니 주의하세요)2. 알바생 불친절 (화요일 점심에 방문햇는데... 더보기,0.3311235010623932,1,0,0.05,0.0,1,0,95,3.0,10.0,0.0,0,0.0,False,,0.08560368242197224,0
롤링파스타 인하대점,이탈리안,3.4,5,59,티구안,2024-03-30,163.0,4.0,5.0,최고의 가성비!! 맛있음 ,0.5022810697555542,0,0,0.0,0.0,0,0,14,4.0,163.0,0.0,0,-1.0,False,,0.08395880585588111,0
롤링파스타 인하대점,이탈리안,3.4,5,59,하예성,2024-03-19,313.0,3.6,5.0,내용없음,0.5,0,0,0.0,0.0,0,0,4,3.6,313.0,1.0,0,-1.0,False,,0.0829098939717547,0
더문칵테일,칵테일바,4.1,20,0,미누,2025-05-31,4.0,3.5,5.0,사장님이 친절하셔서 기분이 좋았습니다 추천해용 ,0.5040256977081299,1,0,0.2,0.0,1,0,26,3.5,4.0,0.0,0,-1.0,False,,0.09306278448379186,0
더문칵테일,칵테일바,4.1,20,0,빈,2025-05-04,2.0,3.0,5.0,최최최애 숨기고싶은 인후 애정플레이스에요… 칵테일을 잘 몰라서 추상적이고 두루뭉실하게 말하는데도 그에 맞게 너무 맛있는 칵테일을 내어주십니다.. 계속 찾게되는 곳에는 이유가 있는 것 같아요??대... 더보기,0.6758918762207031,0,0,0.0,0.0,0,0,115,3.0,2.0,0.0,0,-1.0,False,,0.08504219531298964,0
더문칵테일,칵테일바,4.1,20,0,야미,2025-04-27,9.0,4.2,5.0,주차는 앞에 자리 나면 할 수 있어서 좀 불편 ㅠ근데 칵테일은 진짜 맛도뤼 서울에 맛도 없는데 몇만원 받는 칵테일바보다... 더보기,0.6625876426696777,0,0,0.0,0.0,0,0,73,4.2,9.0,0.0,0,0.0,False,,0.08829060098805684,0
더문칵테일,칵테일바,4.1,20,0,인하대 거주 6년차,2025-04-26,1.0,5.0,5.0,"내 더문칵테일.. 후기 왜이럼 ㅠ 여긴 분위기도 분위긴데, 맛으로 승부보는 곳임. 솔직히 커스텀 전문인데 맛없는 게 말이 되나요? 님들이 원하는 맛 느낌 설명을 더 ... 더보기",0.5600869655609131,0,1,0.0,0.0384615384615384,0,1,99,5.0,1.0,0.0,0,-1.0,False,,0.08964527211299979,0
더문칵테일,칵테일바,4.1,20,0,영국맘바,2025-04-23,1.0,1.0,1.0,추천은 바라지도 않고 레시피도 제대로 이해 못하는 무늬만 클래식바.전문성이 많이 아쉽습니다. 잘 모르는 분들은 모르겠지만 두번은 안가겠네요.... ,0.3027955889701843,0,0,0.0,0.0,0,0,82,1.0,1.0,0.0,0,0.0,False,,0.0861469350836509,0
더문칵테일,칵테일바,4.1,20,0,냠냠,2025-04-06,8.0,4.1,3.0,내용없음,0.5,0,0,0.0,0.0,0,0,4,4.1,8.0,0.0018518518518518,0,0.0,False,,0.09548650061429727,0
더문칵테일,칵테일바,4.1,20,0,Y,2025-03-16,1.0,1.0,1.0,커스텀 칵테일 가격만 비싸고 맛도 없고 혼자 마시는 여자만 챙기는 느낌  ,0.1508981585502624,0,1,0.0,0.0909090909090909,0,1,41,1.0,1.0,0.0,0,0.0,False,,0.08738335179621844,0
더문칵테일,칵테일바,4.1,20,0,?( ? )?,2025-02-22,4.0,5.0,5.0,커스텀 칵테일 먹었는데정말 맛있고 분위기가 좋아요?잔잔한 분위기여서 혼술하기 좋고 소... 더보기,0.5083773136138916,0,0,0.0,0.0,0,0,54,5.0,4.0,0.0,0,-1.0,False,,0.0897879500576618,0
더문칵테일,칵테일바,4.1,20,0,노래하는춘식이,2025-01-25,1.0,1.0,1.0,조용히 마시고싶은 여성분들을 많이 배려해주시는것 같아요! ,0.5564077496528625,0,0,0.0,0.0,0,0,32,1.0,1.0,0.0,0,0.0,False,,0.08968950966311301,0
더문칵테일,칵테일바,4.1,20,0,상민,2025-01-05,4.0,5.0,5.0,내용없음,0.5,0,0,0.0,0.0,0,0,4,5.0,4.0,0.0,0,-1.0,False,,0.1150814561221731,0
더문칵테일,칵테일바,4.1,20,0,키티,2024-09-29,1.0,5.0,5.0,"원하는 칵테일 맛있게 만들어주시고, 위스키 추천도 잘 해주십니다 ㅎㅎ 정말 맛있게 먹었고 직원분께서 분위기도 잘 풀어주셔서 편안하고 좋은 시간 보내다 왔어요!?? ",0.5032117366790771,1,0,0.0476190476190476,0.0,1,0,91,5.0,1.0,0.0,0,-1.0,False,,0.08814197205924845,0
더문칵테일,칵테일바,4.1,20,0,구름뭉글,2024-03-09,10.0,5.0,5.0,대화하다보면 재밌어서 계속 다른거 시키고 입맛에 맞는 칵테일 너무 잘만들어주심???????????? 술찌 둘이 와서 술 이만큼 마심!! ???????? ,0.6610921621322632,0,1,0.0,0.0588235294117647,0,1,85,5.0,10.0,0.0,0,-1.0,False,,0.08852977212509075,0
더문칵테일,칵테일바,4.1,20,0,Heehee,2023-12-21,46.0,4.9,5.0,인하대 최고의 칵테일바?? 정말 맛있었어요!취향 고려해서 바로 만들어주시는데 너무나 취향 저격???데이트하기도 좋고 혼자가도 좋을 것 같아요.?.?  ,0.5154030919075012,0,0,0.0,0.0,0,0,84,4.9,46.0,0.0111111111111111,0,-1.0,False,,0.08480249181549056,0
